episode,timestep,reward
1,101,-212.6692
2,202,-222.549
3,303,-238.4296
4,404,-221.2814
5,505,-202.5901
6,606,-201.3457
7,707,-212.8715
8,808,-227.4101
9,909,-242.6068
10,1010,-233.3619
11,1111,-194.8023
12,1212,-267.1913
13,1313,-186.1891
14,1414,-234.737
15,1515,-224.2125
16,1616,-183.7863
17,1717,-236.5014
18,1818,-218.316
19,1919,-231.6362
20,2020,-243.971
21,2121,-196.6152
22,2222,-137.1564
23,2323,-216.8916
24,2424,-188.5803
25,2525,-197.9318
26,2626,-194.4389
27,2727,-212.3078
28,2828,-240.1882
29,2929,-205.4076
30,3030,-207.2275
31,3131,-172.0019
32,3232,-215.5666
33,3333,-196.9229
34,3434,-179.0599
35,3535,-202.8696
36,3636,-230.4421
37,3737,-236.1111
38,3838,-209.7055
39,3939,-215.054
40,4040,-218.7013
41,4141,-195.4788
42,4242,-222.1679
43,4343,-230.0013
44,4444,-183.9078
45,4545,-214.9634
46,4646,-233.1322
47,4747,-214.9015
48,4848,-216.4221
49,4949,-221.3662
50,5050,-201.2713
51,5151,-222.0567
52,5252,-210.0367
53,5353,-243.8486
54,5454,-197.8472
55,5555,-218.6918
56,5656,-224.4002
57,5757,-227.8882
58,5858,-235.245
59,5959,-261.2785
60,6060,-198.8164
61,6161,-242.5893
62,6262,-190.368
63,6363,-260.6175
64,6464,-242.1052
65,6565,-202.3799
66,6666,-219.1407
67,6767,-185.483
68,6868,-206.106
69,6969,-252.1855
70,7070,-253.7262
71,7171,-224.7462
72,7272,-202.0457
73,7373,-236.0605
74,7474,-233.7726
75,7575,-218.5008
76,7676,-219.3634
77,7777,-199.5904
78,7878,-221.3951
79,7979,-210.4785
80,8080,-231.132
81,8181,-195.755
82,8282,-246.6458
83,8383,-207.2241
84,8484,-202.7764
85,8585,-214.5543
86,8686,-211.6013
87,8787,-238.6605
88,8888,-210.3496
89,8989,-199.719
90,9090,-249.7716
91,9191,-283.6007
92,9292,-166.4371
93,9393,-154.7565
94,9494,-186.5057
95,9595,-235.4364
96,9696,-220.7133
97,9797,-241.8842
98,9898,-242.1089
99,9999,-156.11
100,10100,-229.2807
102,10201,-211.6393
103,10302,-227.0496
104,10403,-181.3864
105,10504,-220.8106
106,10605,-228.0784
107,10706,-199.4729
108,10807,-227.1889
109,10908,-210.4717
110,11009,-249.0425
111,11110,-224.2952
112,11211,-212.1726
113,11312,-217.4903
114,11413,-252.3849
115,11514,-186.0614
116,11615,-197.9611
117,11716,-218.0606
118,11817,-220.8803
119,11918,-157.6467
120,12019,-219.1231
121,12120,-192.85
122,12221,-188.4669
123,12322,-223.3022
124,12423,-192.9459
125,12524,-194.0256
126,12625,-197.0068
127,12726,-218.609
128,12827,-170.3752
129,12928,-172.1077
130,13029,-175.5657
131,13130,-168.5773
132,13231,-180.4043
133,13332,-194.3552
134,13433,-203.9782
135,13534,-179.8755
136,13635,-201.0696
137,13736,-201.9342
138,13837,-229.0045
139,13938,-242.9558
140,14039,-250.446
141,14140,-244.8562
142,14241,-186.1013
143,14342,-171.2502
144,14443,-216.6296
145,14544,-205.1053
146,14645,-206.9554
147,14746,-185.4344
148,14847,-187.6406
149,14948,-182.0616
150,15049,-187.6709
151,15150,-210.5647
152,15251,-181.9353
153,15352,-200.3458
154,15453,-181.5122
155,15554,-244.9986
156,15655,-187.9897
157,15756,-191.5625
158,15857,-200.6128
159,15958,-176.6641
160,16059,-167.1794
161,16160,-184.3659
162,16261,-168.4266
163,16362,-180.4836
164,16463,-197.8335
165,16564,-215.7108
166,16665,-197.843
167,16766,-211.7099
168,16867,-179.1611
169,16968,-208.0329
170,17069,-137.8723
171,17170,-198.4929
172,17271,-169.9454
173,17372,-179.0249
174,17473,-206.1127
175,17574,-251.4212
176,17675,-274.0007
177,17776,-256.7369
178,17877,-208.0685
179,17978,-203.5175
180,18079,-176.1063
181,18180,-153.5187
182,18281,-149.3533
183,18382,-182.9086
184,18483,-226.2513
185,18584,-249.6521
186,18685,-201.7947
187,18786,-179.8784
188,18887,-197.8013
189,18988,-222.8373
190,19089,-248.6835
191,19190,-244.9299
192,19291,-222.3419
193,19392,-259.8398
194,19493,-269.3975
195,19594,-244.4193
196,19695,-201.6723
197,19796,-283.6137
198,19897,-274.9054
199,19998,-267.117
200,20099,-262.3687
201,20200,-239.8612
203,20301,-258.5349
204,20402,-238.5535
205,20503,-197.7573
206,20604,-196.4173
207,20705,-185.7331
208,20806,-220.3848
209,20907,-250.7017
210,21008,-205.2606
211,21109,-181.3597
212,21210,-179.6487
213,21311,-169.1268
214,21412,-153.8655
215,21513,-151.2011
216,21614,-189.5056
217,21715,-278.7494
218,21816,-264.022
219,21917,-237.664
220,22018,-261.0127
221,22119,-300.6176
222,22220,-296.2259
223,22321,-266.713
224,22422,-293.9287
225,22523,-243.4456
226,22624,-268.7895
227,22725,-219.6785
228,22826,-241.9224
229,22927,-225.062
230,23028,-218.9435
231,23129,-285.2213
232,23230,-261.2829
233,23331,-239.4148
234,23432,-300.9538
235,23533,-225.4804
236,23634,-206.1512
237,23735,-190.3809
238,23836,-175.9556
239,23937,-241.9449
240,24038,-185.8951
241,24139,-281.9115
242,24240,-203.8114
243,24341,-160.8319
244,24442,-158.6464
245,24543,-218.1634
246,24644,-260.298
247,24745,-245.8192
248,24846,-283.1765
249,24947,-254.1947
250,25048,-284.6307
251,25149,-236.691
252,25250,-251.5033
253,25351,-307.9087
254,25452,-276.8374
255,25553,-283.7531
256,25654,-214.3599
257,25755,-287.9662
258,25856,-184.1589
259,25957,-177.9267
260,26058,-224.0168
261,26159,-175.3324
262,26260,-189.0016
263,26361,-133.5414
264,26462,-264.3172
265,26563,-211.3656
266,26664,-221.9982
267,26765,-155.9841
268,26866,-164.3797
269,26967,-227.4906
270,27068,-198.3004
271,27169,-174.9263
272,27270,-197.6852
273,27371,-160.1846
274,27472,-192.1953
275,27573,-148.2846
276,27674,-133.4318
277,27775,-194.9167
278,27876,-170.0851
279,27977,-199.0101
280,28078,-128.566
281,28179,-197.2026
282,28280,-187.7961
283,28381,-184.5716
284,28482,-209.814
285,28583,-175.9158
286,28684,-261.3745
287,28785,-185.1168
288,28886,-183.527
289,28987,-259.2418
290,29088,-203.3724
291,29189,-196.1293
292,29290,-153.979
293,29391,-203.8885
294,29492,-190.2203
295,29593,-150.821
296,29694,-242.5288
297,29795,-295.0501
298,29896,-260.4815
299,29997,-216.5716
300,30098,-308.0007
301,30199,-173.0074
302,30300,-291.7507
304,30401,-160.1796
305,30502,-206.1748
306,30603,-231.73
307,30704,-144.8708
308,30805,-245.1253
309,30906,-184.1347
310,31007,-169.6804
311,31108,-170.3327
312,31209,-169.8966
313,31310,-204.2409
314,31411,-183.6591
315,31512,-158.0701
316,31613,-165.6331
317,31714,-130.2039
318,31815,-210.4142
319,31916,-118.1829
320,32017,-236.7418
321,32118,-132.9693
322,32219,-153.6003
323,32320,-170.9962
324,32421,-169.6399
325,32522,-149.1356
326,32623,-214.127
327,32724,-160.7155
328,32825,-168.0278
329,32926,-165.9397
330,33027,-151.8692
331,33128,-236.0655
332,33229,-176.4032
333,33330,-183.4232
334,33431,-174.7087
335,33532,-214.1791
336,33633,-161.7063
337,33734,-115.2645
338,33835,-148.6947
339,33936,-130.4193
340,34037,-153.6605
341,34138,-234.6508
342,34239,-159.9966
343,34340,-152.2397
344,34441,-135.1217
345,34542,-122.0273
346,34643,-166.9654
347,34744,-147.2404
348,34845,-182.0594
349,34946,-144.4596
350,35047,-174.6709
351,35148,-267.5971
352,35249,-153.4863
353,35350,-235.8523
354,35451,-190.0741
355,35552,-202.4717
356,35653,-232.5178
357,35754,-229.2986
358,35855,-189.2429
359,35956,-260.5479
360,36057,-144.3503
361,36158,-130.5829
362,36259,-179.5181
363,36360,-159.3946
364,36461,-191.9242
365,36562,-157.5136
366,36663,-209.8262
