episode,timestep,reward
410,41006,-96.1542
411,41107,-111.6528
412,41208,-83.0213
413,41309,-129.0426
414,41410,-130.2473
415,41511,-62.9704
416,41612,-115.6474
417,41713,-102.4272
418,41814,-74.6323
419,41915,-108.6668
420,42016,-63.3448
421,42117,-155.8069
422,42218,-99.7189
423,42319,-128.4586
424,42420,-127.6038
425,42521,-118.1411
426,42622,-106.9009
427,42723,-81.4914
428,42824,-76.2432
429,42925,-109.4796
430,43026,-144.3757
431,43127,-119.7097
432,43228,-82.8408
433,43329,-64.6531
434,43430,-101.0358
435,43531,-73.3693
436,43632,-111.1841
437,43733,-122.8675
438,43834,-62.1685
439,43935,-100.3742
440,44036,-113.325
441,44137,-142.9106
442,44238,-85.979
443,44339,-122.5984
444,44440,-120.3272
445,44541,-90.7989
446,44642,-92.6859
447,44743,-129.2578
448,44844,-116.1254
449,44945,-105.0914
450,45046,-133.062
451,45147,-83.5159
452,45248,-96.1526
453,45349,-82.8923
454,45450,-89.0113
455,45551,-102.5312
456,45652,-111.9327
457,45753,-93.0346
458,45854,-79.5151
459,45955,-89.6307
460,46056,-103.0378
461,46157,-115.7776
462,46258,-98.1868
463,46359,-178.0792
464,46460,-98.2916
465,46561,-110.7336
466,46662,-142.394
467,46763,-95.0497
468,46864,-97.1606
469,46965,-221.0049
470,47066,-280.6025
471,47167,-99.8558
472,47268,-119.6247
473,47369,-134.6749
474,47470,-91.8967
475,47571,-86.593
476,47672,-105.748
477,47773,-103.02
478,47874,-96.2408
479,47975,-118.0611
480,48076,-79.117
481,48177,-79.3006
482,48278,-100.2083
483,48379,-145.7155
484,48480,-90.661
485,48581,-105.3289
486,48682,-110.147
487,48783,-108.3591
488,48884,-139.9742
489,48985,-127.7247
490,49086,-110.3289
491,49187,-138.1919
492,49288,-120.0578
493,49389,-161.9358
494,49490,-116.6692
495,49591,-88.0598
496,49692,-129.9547
497,49793,-114.6497
498,49894,-85.4871
499,49995,-106.0896
500,50096,-85.7059
501,50197,-106.7172
502,50298,-86.7317
503,50399,-104.522
504,50500,-132.3872
506,50601,-108.9394
507,50702,-92.671
508,50803,-119.2079
509,50904,-152.3455
510,51005,-111.6455
511,51106,-109.4604
512,51207,-131.89
513,51308,-137.2277
514,51409,-87.5279
515,51510,-110.1289
516,51611,-94.1511
517,51712,-69.467
518,51813,-125.2418
519,51914,-78.3987
520,52015,-141.3476
521,52116,-147.9216
522,52217,-126.3147
523,52318,-95.6681
524,52419,-96.2663
525,52520,-132.2489
526,52621,-81.1067
527,52722,-141.0312
528,52823,-147.3427
529,52924,-167.7284
530,53025,-168.0832
531,53126,-137.6906
532,53227,-74.8544
533,53328,-111.0237
534,53429,-118.3131
535,53530,-86.5105
536,53631,-93.1636
537,53732,-183.9747
538,53833,-111.7181
539,53934,-97.546
540,54035,-104.1924
541,54136,-162.1873
542,54237,-131.0889
543,54338,-117.3626
544,54439,-89.3188
545,54540,-86.4085
546,54641,-133.316
547,54742,-124.0525
548,54843,-93.23
549,54944,-125.0303
550,55045,-127.417
551,55146,-119.33
552,55247,-106.7113
553,55348,-82.7714
554,55449,-73.3554
555,55550,-113.1373
556,55651,-110.0366
557,55752,-52.4868
558,55853,-71.6423
559,55954,-95.3119
560,56055,-124.808
561,56156,-69.6576
562,56257,-69.5951
563,56358,-116.6635
564,56459,-94.3336
565,56560,-102.7049
566,56661,-78.1558
567,56762,-85.3611
568,56863,-102.4476
569,56964,-95.1227
570,57065,-83.5811
571,57166,-124.0462
572,57267,-83.5996
573,57368,-85.2782
574,57469,-127.9817
575,57570,-114.8193
576,57671,-114.0942
577,57772,-111.1775
578,57873,-95.6484
579,57974,-73.0355
580,58075,-90.5528
581,58176,-110.5302
582,58277,-82.7452
583,58378,-79.9677
584,58479,-97.0705
585,58580,-90.6794
586,58681,-69.5274
587,58782,-126.2278
588,58883,-106.1716
589,58984,-112.3069
590,59085,-94.9482
591,59186,-98.9152
592,59287,-94.5623
593,59388,-113.1125
594,59489,-112.6571
595,59590,-159.9074
596,59691,-78.7351
597,59792,-123.8839
598,59893,-75.7172
599,59994,-121.6841
600,60095,-107.0954
601,60196,-93.5079
602,60297,-82.7123
603,60398,-105.7391
604,60499,-139.2117
605,60600,-54.6834
607,60701,-111.983
608,60802,-73.4075
609,60903,-102.6886
610,61004,-60.5914
611,61105,-59.4664
612,61206,-78.1495
613,61307,-84.9252
614,61408,-131.6571
615,61509,-112.2004
616,61610,-93.9693
617,61711,-101.8377
618,61812,-118.4207
619,61913,-84.9926
620,62014,-112.006
621,62115,-83.6097
622,62216,-71.9261
623,62317,-97.5588
624,62418,-89.9932
625,62519,-114.7359
626,62620,-77.2752
627,62721,-104.9311
628,62822,-101.2194
629,62923,-72.9131
630,63024,-102.3555
631,63125,-109.2743
632,63226,-110.186
633,63327,-94.1592
634,63428,-70.9178
635,63529,-81.7547
636,63630,-78.9816
637,63731,-126.1522
638,63832,-80.1265
639,63933,-99.4673
640,64034,-79.7767
641,64135,-126.6104
642,64236,-81.9081
643,64337,-97.0441
644,64438,-90.6836
645,64539,-59.1522
646,64640,-107.4346
647,64741,-84.4808
648,64842,-75.4547
649,64943,-54.7163
650,65044,-72.9043
651,65145,-117.8675
652,65246,-76.9305
653,65347,-59.9005
654,65448,-79.1408
655,65549,-97.8472
656,65650,-92.8886
657,65751,-60.9795
658,65852,-83.3732
659,65953,-101.5632
660,66054,-71.4986
661,66155,-99.6019
662,66256,-95.9173
663,66357,-65.6858
664,66458,-97.6287
665,66559,-74.384
666,66660,-99.4839
667,66761,-67.7821
668,66862,-74.1034
669,66963,-103.5325
670,67064,-92.2713
671,67165,-96.6513
672,67266,-71.5346
673,67367,-62.8733
674,67468,-76.4063
675,67569,-85.3845
676,67670,-73.5836
677,67771,-87.198
678,67872,-189.7779
679,67973,-152.5677
680,68074,-116.7473
681,68175,-101.766
682,68276,-155.6468
683,68377,-146.872
684,68478,-155.5437
685,68579,-172.1508
686,68680,-100.5827
687,68781,-95.1171
688,68882,-91.1898
689,68983,-90.7552
690,69084,-122.2331
691,69185,-82.7145
692,69286,-109.538
693,69387,-103.2746
694,69488,-96.5127
695,69589,-91.3018
696,69690,-110.4087
697,69791,-101.0762
698,69892,-141.0196
699,69993,-107.7561
700,70094,-127.0661
701,70195,-179.352
702,70296,-161.5597
703,70397,-97.3371
704,70498,-188.8106
705,70599,-115.3652
706,70700,-119.3199
708,70801,-159.6593
709,70902,-122.4851
710,71003,-153.8959
711,71104,-169.1147
712,71205,-185.5476
713,71306,-152.4813
714,71407,-158.7631
715,71508,-124.8145
716,71609,-123.3174
717,71710,-116.9547
718,71811,-131.753
719,71912,-150.7094
720,72013,-102.4554
721,72114,-151.969
722,72215,-186.2096
723,72316,-157.2508
724,72417,-236.6775
725,72518,-227.245
726,72619,-209.3226
727,72720,-239.0918
728,72821,-216.2458
729,72922,-173.7592
730,73023,-168.5486
731,73124,-161.2959
732,73225,-192.8131
733,73326,-185.9087
734,73427,-170.0688
735,73528,-166.6244
736,73629,-126.3514
737,73730,-140.2755
738,73831,-115.0273
739,73932,-92.7911
740,74033,-124.199
741,74134,-124.7887
742,74235,-116.0171
743,74336,-118.0864
744,74437,-122.9194
745,74538,-102.5595
746,74639,-103.8118
747,74740,-106.004
748,74841,-116.6725
749,74942,-103.9186
750,75043,-121.967
751,75144,-132.9352
752,75245,-152.8018
753,75346,-121.9228
754,75447,-103.8621
755,75548,-138.5999
756,75649,-121.6417
757,75750,-88.4122
758,75851,-114.5355
759,75952,-152.2863
760,76053,-144.8402
761,76154,-140.1418
762,76255,-149.34
763,76356,-116.5632
764,76457,-102.9423
765,76558,-101.969
766,76659,-139.9433
767,76760,-142.9233
768,76861,-88.0134
769,76962,-130.0952
770,77063,-181.3362
771,77164,-101.3339
772,77265,-122.9657
773,77366,-112.5828
774,77467,-139.7579
775,77568,-115.1303
776,77669,-133.6128
777,77770,-124.3376
778,77871,-156.2298
779,77972,-108.3603
780,78073,-130.3378
781,78174,-105.9153
782,78275,-93.3322
783,78376,-100.5481
784,78477,-106.0829
785,78578,-103.626
786,78679,-105.5943
787,78780,-127.3091
788,78881,-126.4808
789,78982,-115.2079
790,79083,-82.9074
791,79184,-104.3567
792,79285,-85.5428
793,79386,-114.7085
794,79487,-104.4631
795,79588,-109.2239
796,79689,-105.3786
797,79790,-104.4745
798,79891,-112.4651
799,79992,-118.694
800,80093,-104.3809
801,80194,-114.7021
802,80295,-101.3932
803,80396,-119.1966
804,80497,-118.0367
805,80598,-105.2803
806,80699,-120.6104
807,80800,-124.3566
809,80901,-108.1399
810,81002,-98.2016
811,81103,-100.231
812,81204,-99.3426
813,81305,-110.8658
814,81406,-118.9669
815,81507,-107.6488
816,81608,-100.5897
817,81709,-108.0669
818,81810,-118.6166
819,81911,-106.9336
820,82012,-115.1385
821,82113,-107.9588
822,82214,-106.2224
823,82315,-143.8296
824,82416,-132.2241
825,82517,-98.1545
826,82618,-101.931
827,82719,-97.5244
828,82820,-105.4773
829,82921,-108.155
830,83022,-109.7209
831,83123,-94.2527
832,83224,-107.3877
833,83325,-123.9347
834,83426,-131.5391
835,83527,-109.3789
836,83628,-114.6793
837,83729,-113.7172
838,83830,-104.4464
839,83931,-94.7106
840,84032,-123.1324
841,84133,-105.6324
842,84234,-120.3954
843,84335,-102.5946
844,84436,-107.7572
845,84537,-114.0255
846,84638,-110.7458
847,84739,-115.4667
848,84840,-111.3871
849,84941,-114.0963
850,85042,-100.4707
851,85143,-96.7505
852,85244,-123.4333
853,85345,-111.0768
854,85446,-104.4794
855,85547,-85.1307
856,85648,-108.1864
857,85749,-132.6373
858,85850,-101.581
859,85951,-108.3259
860,86052,-78.6328
861,86153,-102.9345
862,86254,-97.3674
863,86355,-80.1155
864,86456,-93.1187
865,86557,-113.4722
866,86658,-97.8563
867,86759,-100.433
868,86860,-114.9522
869,86961,-126.7253
