episode,timestep,reward
818,81900,-294.6207
821,82200,-311.2222
824,82500,-313.5758
827,82800,-309.5638
830,83100,-316.4642
833,83400,-331.5432
836,83700,-321.1683
839,84000,-311.9155
842,84300,-314.5378
845,84600,-318.0999
848,84900,-311.7552
851,85200,-322.3179
854,85500,-321.5019
857,85800,-325.2732
860,86100,-326.5764
863,86400,-322.4093
866,86700,-312.1954
869,87000,-314.235
872,87300,-321.2389
875,87600,-318.9403
878,87900,-320.0917
881,88200,-321.5895
884,88500,-318.9557
887,88800,-327.2204
890,89100,-319.9669
893,89400,-357.1146
896,89700,-350.2378
899,90000,-307.1149
902,90300,-318.3898
905,90600,-322.4672
908,90900,-319.1913
911,91200,-327.2502
914,91500,-337.4192
917,91800,-326.2067
920,92100,-318.3703
923,92400,-314.4583
926,92700,-330.6068
929,93000,-323.5326
932,93300,-329.5469
935,93600,-323.0228
938,93900,-325.5201
941,94200,-328.7057
944,94500,-312.5622
947,94800,-320.3306
950,95100,-330.5244
953,95400,-333.6477
956,95700,-332.9007
959,96000,-323.1892
962,96300,-324.7603
965,96600,-318.6344
968,96900,-323.7909
971,97200,-323.2548
974,97500,-322.1526
977,97800,-333.9264
980,98100,-326.8445
983,98400,-335.8677
986,98700,-328.1416
989,99000,-333.392
992,99300,-330.814
995,99600,-326.1089
998,99900,-319.0689
1001,100200,-329.1504
1004,100500,-328.6544
1007,100800,-322.0927
1010,101100,-333.7343
1013,101400,-318.1389
1016,101700,-332.6808
1019,102000,-328.6099
1022,102300,-327.024
1025,102600,-322.9191
1028,102900,-322.7095
1031,103200,-329.2232
1034,103500,-332.342
1037,103800,-328.1388
1040,104100,-326.4722
1043,104400,-369.1108
1046,104700,-346.5255
1049,105000,-322.3651
1052,105300,-343.969
1055,105600,-334.0327
1058,105900,-322.583
1061,106200,-327.6681
1064,106500,-333.2763
1067,106800,-333.654
1070,107100,-330.9117
1073,107400,-326.1874
1076,107700,-329.0461
1079,108000,-328.5775
1082,108300,-328.3954
1085,108600,-325.8022
1088,108900,-327.7265
1091,109200,-329.2564
1094,109500,-324.5656
1097,109800,-331.9341
1100,110100,-327.3348
1103,110400,-330.0321
1106,110700,-327.263
1109,111000,-326.322
1112,111300,-324.7789
1115,111600,-319.7094
1118,111900,-320.7908
1121,112200,-326.4378
1124,112500,-326.0594
1127,112800,-366.324
1130,113100,-363.4705
1133,113400,-343.1114
1136,113700,-328.3552
1139,114000,-334.7632
1142,114300,-330.5616
1145,114600,-324.6449
1148,114900,-330.6826
1151,115200,-339.5208
