episode,timestep,reward
109,10908,-184.5241
110,11009,-220.6008
111,11110,-195.1973
112,11211,-208.3553
113,11312,-196.3267
114,11413,-253.7179
115,11514,-198.643
116,11615,-218.6425
117,11716,-179.1972
118,11817,-216.8385
119,11918,-179.9034
120,12019,-195.89
121,12120,-174.1834
122,12221,-211.9453
123,12322,-217.3675
124,12423,-229.1
125,12524,-204.1706
126,12625,-179.9336
127,12726,-191.4176
128,12827,-233.9139
129,12928,-171.0382
130,13029,-168.9533
131,13130,-205.1328
132,13231,-189.5592
133,13332,-177.9084
134,13433,-205.1503
135,13534,-184.9696
136,13635,-200.3323
137,13736,-225.6533
138,13837,-194.8705
139,13938,-195.7941
140,14039,-174.2463
141,14140,-243.9819
142,14241,-167.5626
143,14342,-197.9171
144,14443,-181.8392
145,14544,-193.4961
146,14645,-192.6787
147,14746,-176.2389
148,14847,-200.58
149,14948,-202.5853
150,15049,-203.0446
151,15150,-235.3379
152,15251,-204.9032
153,15352,-172.3281
154,15453,-168.438
155,15554,-231.4387
156,15655,-188.7396
157,15756,-204.4256
158,15857,-198.5025
159,15958,-199.9445
160,16059,-173.0298
161,16160,-203.1353
162,16261,-215.6092
163,16362,-201.0444
164,16463,-197.256
165,16564,-220.1051
166,16665,-208.6509
167,16766,-189.3865
168,16867,-187.0098
169,16968,-189.2948
170,17069,-157.4449
171,17170,-222.8594
172,17271,-180.927
173,17372,-245.1709
174,17473,-196.0027
175,17574,-190.4826
176,17675,-207.9139
177,17776,-208.1538
178,17877,-175.1407
179,17978,-214.085
180,18079,-201.5342
181,18180,-192.7136
182,18281,-192.238
183,18382,-150.0149
184,18483,-204.3333
185,18584,-193.7765
186,18685,-190.13
187,18786,-199.2348
188,18887,-190.9123
189,18988,-187.157
190,19089,-182.1745
191,19190,-184.2987
192,19291,-194.312
193,19392,-162.6182
194,19493,-194.4617
195,19594,-183.0874
196,19695,-166.8808
197,19796,-202.086
198,19897,-205.9368
199,19998,-177.378
200,20099,-174.7297
201,20200,-165.2301
203,20301,-180.8676
204,20402,-182.8962
205,20503,-170.0557
206,20604,-193.0274
207,20705,-214.9063
208,20806,-186.7184
209,20907,-193.9764
210,21008,-169.1928
211,21109,-177.8358
212,21210,-191.5378
213,21311,-185.203
214,21412,-183.5996
215,21513,-161.7246
216,21614,-201.3977
217,21715,-213.349
218,21816,-176.2225
219,21917,-182.7159
220,22018,-184.2724
221,22119,-199.4703
222,22220,-190.7061
223,22321,-195.1135
224,22422,-201.4746
225,22523,-180.9165
226,22624,-208.4502
227,22725,-189.9347
228,22826,-178.1773
229,22927,-168.2818
230,23028,-168.312
231,23129,-190.1596
232,23230,-152.0663
233,23331,-177.5921
234,23432,-176.3658
235,23533,-183.6528
236,23634,-182.5533
237,23735,-192.3799
238,23836,-178.847
239,23937,-157.3079
240,24038,-208.6539
241,24139,-216.9346
242,24240,-172.7751
243,24341,-185.5701
244,24442,-178.1084
245,24543,-195.7761
246,24644,-170.1694
247,24745,-164.6902
248,24846,-211.8436
249,24947,-170.6986
250,25048,-218.9308
251,25149,-192.4202
252,25250,-173.4884
253,25351,-163.1275
254,25452,-204.7783
255,25553,-199.3812
256,25654,-199.7483
257,25755,-185.0086
258,25856,-175.8544
259,25957,-168.1892
260,26058,-151.2667
261,26159,-185.3588
262,26260,-166.9643
263,26361,-139.01
264,26462,-175.5383
265,26563,-206.385
266,26664,-206.6674
267,26765,-205.2538
268,26866,-185.0555
269,26967,-181.8618
270,27068,-205.4535
271,27169,-160.2712
272,27270,-204.1303
273,27371,-170.4673
274,27472,-211.2483
275,27573,-145.3761
276,27674,-152.5361
277,27775,-183.5147
278,27876,-175.6255
279,27977,-163.6308
280,28078,-163.583
281,28179,-170.4868
282,28280,-159.7042
283,28381,-200.0319
284,28482,-189.951
285,28583,-168.3979
286,28684,-197.7147
287,28785,-166.3676
288,28886,-201.5999
289,28987,-198.755
290,29088,-196.7466
291,29189,-182.0055
292,29290,-188.7515
293,29391,-192.3193
294,29492,-164.0541
295,29593,-149.3554
296,29694,-169.6028
297,29795,-172.872
298,29896,-191.5689
299,29997,-155.8514
300,30098,-163.9267
301,30199,-202.4847
302,30300,-219.0824
304,30401,-175.3585
305,30502,-177.1367
306,30603,-180.9023
307,30704,-182.3558
308,30805,-191.0205
309,30906,-158.3462
310,31007,-216.7084
311,31108,-155.4181
312,31209,-184.6844
313,31310,-192.2123
314,31411,-155.9727
315,31512,-151.4541
316,31613,-178.3679
317,31714,-154.4204
318,31815,-189.0015
319,31916,-177.6858
320,32017,-193.9736
321,32118,-223.2939
322,32219,-145.5824
323,32320,-202.5616
324,32421,-175.7474
325,32522,-188.917
326,32623,-187.2351
327,32724,-173.6836
328,32825,-170.7795
329,32926,-188.6941
330,33027,-183.0871
331,33128,-176.2943
332,33229,-229.6609
333,33330,-168.4312
334,33431,-203.4624
335,33532,-209.4991
336,33633,-165.1142
337,33734,-183.6934
338,33835,-155.4736
339,33936,-161.3646
340,34037,-173.2256
341,34138,-204.516
342,34239,-175.9298
343,34340,-177.6356
344,34441,-183.4343
345,34542,-157.2101
346,34643,-150.7104
347,34744,-183.6646
348,34845,-153.8292
349,34946,-136.053
350,35047,-176.579
351,35148,-226.5081
352,35249,-166.3581
353,35350,-141.5364
354,35451,-190.7554
355,35552,-186.9513
356,35653,-194.1736
357,35754,-198.1127
358,35855,-147.8393
359,35956,-189.8553
360,36057,-128.8103
361,36158,-154.2486
362,36259,-185.2561
363,36360,-176.7046
364,36461,-164.9094
365,36562,-172.9639
366,36663,-157.6181
367,36764,-181.2284
368,36865,-163.8823
369,36966,-169.5233
370,37067,-160.2678
371,37168,-167.356
372,37269,-146.8229
373,37370,-179.1122
374,37471,-142.9506
375,37572,-198.5128
376,37673,-188.8118
377,37774,-189.9889
378,37875,-140.5502
379,37976,-173.6555
380,38077,-144.7463
381,38178,-189.0989
382,38279,-143.362
383,38380,-201.8584
384,38481,-170.533
385,38582,-175.3835
386,38683,-198.7306
387,38784,-182.9733
388,38885,-168.0427
389,38986,-175.8522
390,39087,-146.699
391,39188,-182.042
392,39289,-155.3883
393,39390,-145.617
394,39491,-166.5538
395,39592,-175.0394
396,39693,-154.1728
397,39794,-199.5127
398,39895,-169.229
399,39996,-176.1828
400,40097,-172.7606
401,40198,-187.8673
402,40299,-161.2046
403,40400,-188.2612
405,40501,-182.4629
406,40602,-167.8277
407,40703,-189.4563
408,40804,-171.606
409,40905,-179.4971
410,41006,-177.8242
411,41107,-159.5675
412,41208,-181.6133
413,41309,-157.3153
414,41410,-173.6892
415,41511,-144.9076
416,41612,-180.1867
417,41713,-164.4523
418,41814,-201.2815
419,41915,-180.8995
420,42016,-175.7516
421,42117,-173.6808
422,42218,-184.868
423,42319,-168.499
424,42420,-176.0409
425,42521,-163.2291
426,42622,-191.0495
427,42723,-210.4717
428,42824,-147.2962
429,42925,-183.0341
430,43026,-177.6343
431,43127,-187.6945
432,43228,-158.0241
433,43329,-178.2607
434,43430,-178.0648
435,43531,-169.6496
436,43632,-181.0169
437,43733,-172.1478
438,43834,-174.5933
439,43935,-159.4228
440,44036,-147.2237
441,44137,-212.0677
442,44238,-167.5329
443,44339,-173.6949
444,44440,-184.9247
445,44541,-199.1041
446,44642,-172.3777
447,44743,-180.6148
448,44844,-195.6313
449,44945,-183.9446
450,45046,-190.8035
451,45147,-157.0987
452,45248,-149.4768
453,45349,-154.7273
454,45450,-171.9356
455,45551,-177.796
456,45652,-187.2906
457,45753,-162.0222
458,45854,-167.0506
459,45955,-179.6251
460,46056,-180.8512
461,46157,-210.7491
462,46258,-177.8395
463,46359,-183.478
464,46460,-166.4938
465,46561,-176.6062
466,46662,-203.5988
467,46763,-189.594
468,46864,-168.4764
469,46965,-197.21
470,47066,-174.4672
471,47167,-181.123
472,47268,-199.3939
473,47369,-182.8518
474,47470,-155.4896
475,47571,-170.8482
476,47672,-164.434
477,47773,-168.2628
478,47874,-165.9011
479,47975,-169.2822
480,48076,-170.4073
481,48177,-165.2157
482,48278,-173.5298
483,48379,-188.5156
484,48480,-168.6058
485,48581,-163.9439
486,48682,-189.2288
487,48783,-196.9163
488,48884,-164.4903
489,48985,-181.0042
490,49086,-183.5437
491,49187,-171.0413
492,49288,-172.7446
493,49389,-153.7658
494,49490,-172.1721
495,49591,-178.6496
496,49692,-178.02
497,49793,-160.8412
498,49894,-174.2691
499,49995,-148.5887
500,50096,-168.5894
501,50197,-153.8599
502,50298,-174.2341
503,50399,-188.4643
504,50500,-164.6321
506,50601,-168.5704
507,50702,-149.3304
508,50803,-164.012
509,50904,-153.3138
510,51005,-155.2486
511,51106,-158.4955
512,51207,-160.7805
513,51308,-153.1726
514,51409,-160.7903
515,51510,-162.6966
516,51611,-161.3017
517,51712,-181.5916
518,51813,-161.6668
519,51914,-176.1858
520,52015,-178.5125
521,52116,-191.4361
522,52217,-173.346
523,52318,-168.5836
524,52419,-172.103
525,52520,-170.382
526,52621,-161.638
527,52722,-192.0596
528,52823,-146.8621
529,52924,-161.9044
530,53025,-164.6543
531,53126,-152.9811
532,53227,-159.2505
533,53328,-162.9388
534,53429,-160.6481
535,53530,-154.683
536,53631,-154.8361
537,53732,-148.3185
538,53833,-158.3588
539,53934,-174.6216
540,54035,-158.6854
541,54136,-185.6303
542,54237,-158.8825
543,54338,-158.6465
544,54439,-163.3933
545,54540,-174.2899
546,54641,-154.0287
547,54742,-154.4209
548,54843,-175.8264
549,54944,-154.4337
550,55045,-164.4999
551,55146,-156.4121
552,55247,-150.9019
553,55348,-166.6351
554,55449,-175.1934
555,55550,-157.306
556,55651,-162.4268
557,55752,-143.5138
558,55853,-153.33
559,55954,-159.1732
560,56055,-141.4091
561,56156,-162.7275
562,56257,-147.4809
563,56358,-166.7778
564,56459,-160.8733
565,56560,-149.5199
566,56661,-144.7739
567,56762,-160.6661
568,56863,-118.6436
569,56964,-162.7332
570,57065,-153.7976
571,57166,-148.7673
572,57267,-135.038
573,57368,-163.9955
574,57469,-166.879
575,57570,-170.3343
576,57671,-171.5051
577,57772,-140.5412
578,57873,-153.4349
579,57974,-141.9343
580,58075,-143.394
581,58176,-148.1049
582,58277,-126.5415
583,58378,-162.2224
584,58479,-134.2079
585,58580,-152.6539
586,58681,-152.1935
587,58782,-116.7347
588,58883,-138.3588
589,58984,-142.2491
590,59085,-117.7317
591,59186,-156.9982
592,59287,-139.9686
593,59388,-153.2116
594,59489,-147.1598
595,59590,-127.965
596,59691,-112.7627
597,59792,-156.6193
598,59893,-159.7726
599,59994,-126.9539
600,60095,-148.7142
601,60196,-149.0033
602,60297,-122.6672
603,60398,-138.9812
604,60499,-161.7245
605,60600,-144.4794
607,60701,-141.7159
608,60802,-152.5
609,60903,-136.6998
610,61004,-129.4625
611,61105,-143.1359
612,61206,-150.0047
613,61307,-153.6785
614,61408,-162.078
615,61509,-120.5161
616,61610,-144.8455
617,61711,-140.6887
618,61812,-133.974
619,61913,-138.0163
620,62014,-157.2852
621,62115,-134.6737
622,62216,-121.1546
623,62317,-152.9153
624,62418,-144.0367
625,62519,-146.9429
626,62620,-133.7766
627,62721,-143.7117
628,62822,-131.9286
629,62923,-133.9791
630,63024,-136.6277
631,63125,-131.065
632,63226,-148.0143
633,63327,-135.5215
634,63428,-144.8396
635,63529,-124.0986
636,63630,-136.073
637,63731,-125.2199
638,63832,-141.3053
639,63933,-141.1256
640,64034,-143.6951
641,64135,-152.6039
642,64236,-119.8232
643,64337,-140.3145
644,64438,-146.2934
645,64539,-147.661
646,64640,-117.9115
647,64741,-144.3361
648,64842,-132.88
649,64943,-143.4911
650,65044,-162.4671
651,65145,-142.2127
652,65246,-155.263
653,65347,-147.746
654,65448,-142.1154
655,65549,-100.4457
656,65650,-144.2964
657,65751,-146.0679
658,65852,-151.9327
659,65953,-131.2876
660,66054,-137.75
661,66155,-170.4241
662,66256,-153.0373
663,66357,-147.108
664,66458,-142.3434
665,66559,-137.0652
666,66660,-138.7257
667,66761,-133.2893
668,66862,-154.2019
669,66963,-153.9892
670,67064,-132.2557
671,67165,-132.2918
672,67266,-154.2634
673,67367,-153.6499
674,67468,-151.0236
675,67569,-130.8303
676,67670,-137.0207
677,67771,-122.9724
678,67872,-140.9969
679,67973,-150.9906
680,68074,-143.9228
681,68175,-132.1124
682,68276,-144.9958
683,68377,-154.1789
684,68478,-137.6185
685,68579,-146.8551
686,68680,-137.584
687,68781,-126.5913
688,68882,-132.8652
689,68983,-131.9334
690,69084,-146.8582
691,69185,-149.8342
692,69286,-130.7958
693,69387,-129.4546
694,69488,-122.0253
695,69589,-130.083
696,69690,-152.2611
697,69791,-138.7116
698,69892,-143.7656
699,69993,-146.0026
700,70094,-139.7704
701,70195,-149.3209
702,70296,-124.1852
703,70397,-123.9329
704,70498,-135.8045
705,70599,-126.2656
706,70700,-123.7404
708,70801,-131.5767
709,70902,-139.4098
710,71003,-145.6938
711,71104,-92.8052
712,71205,-141.3194
713,71306,-158.3187
714,71407,-137.8817
715,71508,-151.0771
716,71609,-137.5866
717,71710,-118.6539
718,71811,-139.0764
719,71912,-141.9603
720,72013,-143.4087
721,72114,-130.8307
722,72215,-171.7087
723,72316,-160.5547
724,72417,-151.2934
725,72518,-141.5306
726,72619,-136.0035
727,72720,-150.4082
728,72821,-122.9975
729,72922,-132.8414
730,73023,-115.3836
731,73124,-114.4984
732,73225,-119.1146
733,73326,-131.3139
734,73427,-124.7562
735,73528,-134.2645
736,73629,-128.6789
737,73730,-137.7661
738,73831,-141.6145
739,73932,-126.0266
740,74033,-143.5158
741,74134,-123.5897
742,74235,-135.9975
743,74336,-118.5471
744,74437,-125.5247
745,74538,-99.515
746,74639,-146.6502
747,74740,-121.6807
748,74841,-110.7296
749,74942,-121.7007
750,75043,-108.7486
751,75144,-134.126
752,75245,-129.2276
753,75346,-113.3939
754,75447,-105.6755
755,75548,-138.7508
756,75649,-130.8417
757,75750,-128.8078
758,75851,-126.6488
759,75952,-124.8222
760,76053,-144.3563
761,76154,-130.4236
762,76255,-133.7288
763,76356,-143.8266
764,76457,-164.8012
765,76558,-150.0927
766,76659,-134.6761
767,76760,-99.1222
768,76861,-125.3191
769,76962,-104.5028
770,77063,-91.2525
771,77164,-99.6792
772,77265,-148.1079
773,77366,-151.8101
774,77467,-92.2151
775,77568,-79.8687
776,77669,-74.37
777,77770,-260.2244
778,77871,-278.7633
779,77972,-325.1675
780,78073,-322.3312
781,78174,-306.9794
782,78275,-250.7269
783,78376,-150.3013
784,78477,-130.3481
785,78578,-106.5389
786,78679,-126.2727
787,78780,-178.0584
788,78881,-148.2375
789,78982,-113.8955
790,79083,-124.126
791,79184,-128.4225
792,79285,-118.8613
793,79386,-131.0857
794,79487,-125.8891
795,79588,-114.3911
796,79689,-113.3107
797,79790,-114.7114
798,79891,-123.9141
799,79992,-153.5533
800,80093,-135.5022
801,80194,-154.2926
802,80295,-141.3466
803,80396,-158.0048
804,80497,-142.3614
805,80598,-145.473
806,80699,-136.4954
807,80800,-134.3116
809,80901,-157.8145
810,81002,-143.174
811,81103,-139.3624
812,81204,-148.9385
813,81305,-137.6606
814,81406,-139.6706
815,81507,-132.9914
816,81608,-113.631
817,81709,-124.0632
818,81810,-130.1643
819,81911,-209.8156
820,82012,-126.0701
821,82113,-175.8783
822,82214,-158.0303
823,82315,-146.193
824,82416,-143.8985
825,82517,-170.0959
826,82618,-153.6212
827,82719,-118.0801
828,82820,-123.6236
829,82921,-162.9294
830,83022,-145.2265
831,83123,-90.9273
832,83224,-170.5474
833,83325,-146.6336
834,83426,-121.638
835,83527,-140.7384
836,83628,-141.0533
837,83729,-153.5813
838,83830,-191.719
839,83931,-149.6904
840,84032,-161.8558
841,84133,-133.2399
842,84234,-147.3487
843,84335,-162.8818
844,84436,-126.7524
845,84537,-185.1559
846,84638,-212.3598
847,84739,-182.914
848,84840,-151.0509
849,84941,-197.2963
850,85042,-178.1559
851,85143,-153.897
852,85244,-134.8402
853,85345,-162.3396
854,85446,-155.1799
855,85547,-161.533
856,85648,-146.0313
857,85749,-152.8804
858,85850,-134.6107
859,85951,-135.3319
860,86052,-174.417
861,86153,-149.6323
862,86254,-109.3259
863,86355,-168.6456
864,86456,-136.0475
865,86557,-129.9698
866,86658,-161.5378
867,86759,-143.4505
868,86860,-144.5598
869,86961,-145.859
870,87062,-143.4761
871,87163,-134.028
872,87264,-157.6532
873,87365,-152.386
874,87466,-139.9003
875,87567,-135.3452
876,87668,-134.4082
877,87769,-147.3658
878,87870,-124.0956
879,87971,-150.3801
880,88072,-164.6812
881,88173,-130.6669
882,88274,-131.1808
883,88375,-138.6556
884,88476,-136.1424
885,88577,-128.6209
886,88678,-133.2539
887,88779,-134.717
888,88880,-148.1128
889,88981,-118.4601
890,89082,-148.9956
891,89183,-130.1278
892,89284,-117.6628
893,89385,-141.2412
894,89486,-91.8983
895,89587,-119.8061
896,89688,-120.5616
897,89789,-135.3112
898,89890,-130.9841
899,89991,-122.6219
900,90092,-114.8256
901,90193,-146.2109
902,90294,-130.371
903,90395,-118.6587
904,90496,-121.0311
905,90597,-109.5902
906,90698,-93.6474
907,90799,-134.3389
908,90900,-94.4768
910,91001,-113.8024
911,91102,-136.2005
912,91203,-116.332
913,91304,-107.7224
914,91405,-120.6741
915,91506,-139.8768
916,91607,-127.2327
917,91708,-122.0835
918,91809,-123.571
919,91910,-120.7807
920,92011,-115.255
921,92112,-140.3215
922,92213,-121.0708
923,92314,-130.7332
924,92415,-138.692
925,92516,-125.3595
926,92617,-137.997
927,92718,-125.2312
928,92819,-131.7505
929,92920,-122.5854
930,93021,-118.1234
931,93122,-103.5959
932,93223,-119.7514
933,93324,-126.3065
934,93425,-109.8043
935,93526,-129.1188
936,93627,-101.769
937,93728,-104.3984
938,93829,-106.2799
939,93930,-126.7686
940,94031,-113.125
941,94132,-129.7462
942,94233,-121.7354
943,94334,-97.2825
944,94435,-94.5496
945,94536,-100.9065
946,94637,-102.0509
947,94738,-107.0435
948,94839,-108.5863
949,94940,-112.8588
950,95041,-127.3666
951,95142,-107.7482
952,95243,-97.4277
953,95344,-94.1768
954,95445,-112.1751
955,95546,-120.5891
956,95647,-123.085
957,95748,-113.8671
958,95849,-89.5178
959,95950,-120.9527
960,96051,-123.8039
961,96152,-93.1636
962,96253,-95.5234
963,96354,-101.0774
964,96455,-117.6896
965,96556,-102.8048
966,96657,-102.7953
967,96758,-101.0535
968,96859,-103.4116
969,96960,-99.6815
970,97061,-94.9367
971,97162,-115.5664
972,97263,-108.7956
973,97364,-87.3162
974,97465,-100.9248
975,97566,-130.4586
976,97667,-116.2536
977,97768,-97.9394
978,97869,-107.0793
979,97970,-113.8137
980,98071,-102.6016
981,98172,-111.282
982,98273,-105.0508
983,98374,-107.4753
984,98475,-105.2407
985,98576,-105.5527
986,98677,-95.3388
987,98778,-102.6217
988,98879,-108.9554
989,98980,-91.7055
990,99081,-84.8613
991,99182,-123.4001
992,99283,-120.2869
993,99384,-104.4074
994,99485,-106.3623
995,99586,-98.0804
996,99687,-99.368
997,99788,-108.9934
998,99889,-113.2678
999,99990,-114.4737
1000,100091,-91.7851
1001,100192,-111.7908
1002,100293,-107.2097
1003,100394,-101.4877
1004,100495,-112.125
1005,100596,-116.7727
1006,100697,-102.7985
1007,100798,-85.3405
1008,100899,-109.5618
1009,101000,-111.5537
1011,101101,-122.7615
1012,101202,-120.4975
1013,101303,-109.9578
1014,101404,-111.5123
1015,101505,-111.1605
1016,101606,-137.7454
1017,101707,-97.373
1018,101808,-129.0237
1019,101909,-88.4273
1020,102010,-122.8606
1021,102111,-116.9045
1022,102212,-117.0485
1023,102313,-106.998
1024,102414,-132.2422
1025,102515,-134.6696
1026,102616,-115.796
1027,102717,-110.007
1028,102818,-128.4443
1029,102919,-116.2676
1030,103020,-119.9442
1031,103121,-121.7733
1032,103222,-115.2588
1033,103323,-120.9345
1034,103424,-119.3447
1035,103525,-113.6235
1036,103626,-112.5263
1037,103727,-106.2658
1038,103828,-120.4613
1039,103929,-145.2596
1040,104030,-99.6142
1041,104131,-107.1037
1042,104232,-113.8496
1043,104333,-125.0053
1044,104434,-114.0871
1045,104535,-131.7547
1046,104636,-128.7515
1047,104737,-103.1038
1048,104838,-138.6216
1049,104939,-112.1353
1050,105040,-106.4372
1051,105141,-104.4828
1052,105242,-113.7497
1053,105343,-127.5426
1054,105444,-100.2382
1055,105545,-91.7613
1056,105646,-111.2534
1057,105747,-103.2933
1058,105848,-80.2094
1059,105949,-103.9885
1060,106050,-103.0769
1061,106151,-92.2505
1062,106252,-114.2727
1063,106353,-125.6112
1064,106454,-82.7569
1065,106555,-102.2394
1066,106656,-113.5157
1067,106757,-116.9344
1068,106858,-108.6611
1069,106959,-131.4361
1070,107060,-85.4058
1071,107161,-131.8413
1072,107262,-117.4555
1073,107363,-86.8173
1074,107464,-112.2017
1075,107565,-152.3794
1076,107666,-133.1664
1077,107767,-143.6087
1078,107868,-114.7396
1079,107969,-95.2999
1080,108070,-110.7891
1081,108171,-103.8931
1082,108272,-115.4289
1083,108373,-98.9673
1084,108474,-139.4916
1085,108575,-111.9576
1086,108676,-98.3003
1087,108777,-109.5604
1088,108878,-118.4282
1089,108979,-102.8698
1090,109080,-96.6351
1091,109181,-102.2652
1092,109282,-82.5196
1093,109383,-86.8094
1094,109484,-107.8262
1095,109585,-96.1043
1096,109686,-85.5389
1097,109787,-96.0774
1098,109888,-86.7032
1099,109989,-94.2208
1100,110090,-104.8484
1101,110191,-104.5368
1102,110292,-114.912
1103,110393,-90.2392
1104,110494,-102.5478
1105,110595,-80.1502
1106,110696,-89.2676
1107,110797,-92.4474
1108,110898,-68.6232
1109,110999,-73.2681
1110,111100,-95.0574
1112,111201,-98.5607
1113,111302,-98.7105
1114,111403,-90.2109
1115,111504,-95.8703
1116,111605,-117.6525
1117,111706,-91.0048
1118,111807,-102.4119
1119,111908,-103.7216
1120,112009,-93.6465
1121,112110,-83.6908
1122,112211,-104.8428
1123,112312,-109.1097
1124,112413,-95.5733
1125,112514,-86.3723
1126,112615,-91.7794
1127,112716,-104.6325
1128,112817,-104.6337
1129,112918,-87.9724
1130,113019,-91.9832
1131,113120,-89.5008
1132,113221,-118.0484
1133,113322,-121.1143
1134,113423,-121.5061
1135,113524,-121.3213
1136,113625,-119.9899
1137,113726,-112.6739
1138,113827,-101.5057
1139,113928,-104.1433
1140,114029,-124.1255
1141,114130,-91.6956
1142,114231,-95.9186
1143,114332,-105.7263
1144,114433,-97.5632
1145,114534,-111.4876
1146,114635,-92.8662
1147,114736,-86.2324
1148,114837,-114.9668
1149,114938,-110.89
1150,115039,-120.6957
1151,115140,-184.7153
1152,115241,-114.8854
1153,115342,-88.7239
1154,115443,-146.0581
1155,115544,-126.6944
1156,115645,-81.709
1157,115746,-112.7876
1158,115847,-126.4627
1159,115948,-109.8808
1160,116049,-107.2779
1161,116150,-99.383
1162,116251,-226.3643
1163,116352,-109.8835
1164,116453,-87.4332
1165,116554,-96.2407
1166,116655,-94.5059
1167,116756,-90.3695
1168,116857,-78.9863
1169,116958,-105.6439
1170,117059,-103.7404
1171,117160,-93.1343
1172,117261,-84.9226
1173,117362,-91.6597
1174,117463,-130.6423
1175,117564,-90.9107
1176,117665,-113.0563
1177,117766,-96.2637
1178,117867,-95.4046
1179,117968,-119.0107
1180,118069,-138.8356
1181,118170,-102.3926
1182,118271,-98.3933
1183,118372,-117.051
1184,118473,-116.4064
1185,118574,-117.1162
1186,118675,-118.0175
1187,118776,-129.0606
1188,118877,-113.4973
1189,118978,-95.1555
1190,119079,-312.0855
1191,119180,-145.0892
1192,119281,-134.1275
1193,119382,-209.1238
1194,119483,-120.3353
1195,119584,-130.4268
1196,119685,-112.5597
1197,119786,-101.4307
1198,119887,-117.3286
1199,119988,-113.8884
1200,120089,-89.7271
1201,120190,-132.2387
1202,120291,-132.6773
1203,120392,-117.4498
1204,120493,-136.1917
1205,120594,-130.7812
1206,120695,-118.5305
1207,120796,-128.5809
1208,120897,-112.8084
1209,120998,-114.9642
1210,121099,-95.3177
1211,121200,-115.2592
1213,121301,-161.0494
1214,121402,-159.8793
1215,121503,-295.4279
1216,121604,-136.7773
1217,121705,-214.5194
1218,121806,-322.158
1219,121907,-332.3015
1220,122008,-317.8025
1221,122109,-314.5919
1222,122210,-141.6408
1223,122311,-126.7694
1224,122412,-163.2306
1225,122513,-309.5054
1226,122614,-325.8221
1227,122715,-204.3943
1228,122816,-250.0885
1229,122917,-331.0542
1230,123018,-321.6308
1231,123119,-327.5176
1232,123220,-311.3148
1233,123321,-323.8633
1234,123422,-335.23
1235,123523,-335.4302
1236,123624,-191.3149
1237,123725,-327.6665
1238,123826,-155.6873
1239,123927,-142.5663
1240,124028,-308.3625
1241,124129,-138.9853
1242,124230,-322.0154
1243,124331,-312.1961
1244,124432,-335.4195
1245,124533,-318.6221
1246,124634,-353.8798
1247,124735,-115.8817
1248,124836,-308.4454
1249,124937,-348.7503
1250,125038,-121.343
1251,125139,-126.238
1252,125240,-302.9314
1253,125341,-147.6142
1254,125442,-303.0948
1255,125543,-351.1553
1256,125644,-148.6789
1257,125745,-195.967
1258,125846,-329.7939
1259,125947,-283.6366
1260,126048,-222.1435
1261,126149,-342.309
1262,126250,-352.3077
1263,126351,-325.6637
1264,126452,-121.7214
1265,126553,-131.3698
1266,126654,-314.9504
1267,126755,-334.4784
1268,126856,-351.0782
1269,126957,-324.5137
1270,127058,-132.7354
